id,title,brand,custom_label_0,custom_label_1,sale_price
109701,"Aplique Orelha de Coelho Princess 45mm x 40mm 100 unidades Laços, Presilhas e Artesanato",Princess Ribbon,,,72.11 BRL
107510,Fita Trabalhada Princess - Simone Carvalho - 25mm x 10m,Princess Ribbon,,,27.17 BRL
109393,"Alça de Bolsa Corrente Perolada - 1 unidade - 1,2m - Branco",Roma Aviamentos,,,20.38 BRL
106589,Espátula de Silicone para Unha - 14cm - 5 unidades - Sortido,Roma Aviamentos,,,24.04 BRL
108131,"Armação de Bolsa com Alça - 15cm x 21,5cm - Dourado",Roma Aviamentos,,,45.98 BRL
107677,Fita Estampada Princess - Unicórnio Multicor - 38mm x 10y,Princess Ribbon,,,37.31 BRL
109314,Mini Presilha Estrela Infantil Colorida - Kit com 20 e 200 unidades - 13mm,Roma Aviamentos,,,38.67 BRL
106848,Pompom - 15mm - 100 unidades,Roma Aviamentos,,,5.13 BRL
106855,Pompom - 15mm - 100 unidades,Roma Aviamentos,,,5.13 BRL
108409,Armação de Bolsa com Alça - 14cm x 14cm - Níquel,Roma Aviamentos,,,27.17 BRL
108016,Agulha Smirna - 16cm - Rosa/Verde,Roma Aviamentos,,,3.99 BRL
107437,Aplique Biscuit - Marshmallow - Sortido,Roma Aviamentos,,,6.84 BRL
109956,Kit Agulhas para Costura Manual - 60 unidades - Níquel,Roma Aviamentos,,,5.23 BRL
109526,Baby Luz Aplique Termocolante - Abelinha Floral - 87mm x 83mm - REF-083,Baby Luz,,,3.93 BRL
107933,Suporte para Amigurumi - Circulo - 4613,Círculo,,,19.67 BRL
108223,Cordão Encerado - 1mm x 100m,Roma Aviamentos,,,24.04 BRL
107421,"Aplique Biscuit Granulado Sortido Enfeite Decorativo para Laços, Artesanato e DIY",Roma Aviamentos,,,73.05 BRL
107422,"Aplique Biscuit Granulado Sortido Enfeite Decorativo para Laços, Artesanato e DIY",Roma Aviamentos,,,62.60 BRL
109313,Mini Presilha Estrela Infantil Colorida - Kit com 20 e 200 unidades - 13mm,Roma Aviamentos,,,4.56 BRL
109759,Broche com Strass - 45mm x 38mm - Níquel,Roma Aviamentos,,,6.79 BRL
109761,Broche com Strass - 45mm x 38mm - Níquel,Roma Aviamentos,,,6.79 BRL
108727,Cartela Strass Adesiva Princess - Flor - 40 unidades,Princess Ribbon,,,4.18 BRL
109502,Botão Imã para Bolsa 100 pares Prata,Roma Aviamentos,,TOPO_BUSCA,57.29 BRL
109395,"Alça de Bolsa Corrente com Mosquetão - 1 unidade - 1,2m - Níquel",Roma Aviamentos,,,15.68 BRL
109695,Enfeite Palitos Princess Coelho Branco 14cm Decoração Criativa para Festas e Artesanato,Princess Ribbon,,,36.58 BRL
108077,Enfeite Festão - 20mm x 5m,Roma Aviamentos,NATAL,,9.93 BRL
106971,Renda Rígida - 10mm x 50m,Roma Aviamentos,,,25.60 BRL
106978,Renda Rígida - 10mm x 50m,Roma Aviamentos,,,25.60 BRL
107464,Fita Gorgurão Pespontada Princess - 10mm x 9m,Princess Ribbon,,,11.10 BRL
107459,Fita Gorgurão Pespontada Princess - 10mm x 9m,Princess Ribbon,,,11.10 BRL
107461,Fita Gorgurão Pespontada Princess - 10mm x 9m,Princess Ribbon,,,11.10 BRL
106973,Renda Rígida - 10mm x 50m,Roma Aviamentos,,,25.60 BRL
108076,Enfeite Festão - 20mm x 5m,Roma Aviamentos,NATAL,,9.93 BRL
108637,"Cursor para Zíper Nº3 100 Unidades Puxador Metal Colorido para Bolsas, Mochilas, Roupas",Roma Aviamentos,,,26.13 BRL
107508,Fita Trabalhada Princess - Princesas d&apos;Laços - 38mm x 9m,Princess Ribbon,,,48.07 BRL
107529,Fita Trabalhada Princess Parceiras - Luxinhos da Valentina - 65mm x 10m,Princess Ribbon,,,30.20 BRL
107272,Enfeite Flor Strass - 15mm - 72 unidades - Dourado,Roma Aviamentos,,,81.72 BRL
104166,Miçanga Trabalhada Acrílico - 13mm x 17mm - 20 unidades,Roma Aviamentos,,,20.06 BRL
104168,Miçanga Trabalhada Acrílico - 13mm x 17mm - 20 unidades,Roma Aviamentos,,,20.06 BRL
104217,Miçangas coloridas Bala Acrílico - 8mm x 20mm - 100 unidades,Roma Aviamentos,,,66.80 BRL
107733,Presilha Tic Tac Infantil Colorida – Kit com 10 ou 100 unidades,Roma Aviamentos,,,8.78 BRL
111669,Porta Alça para Bolsa 20mm Ouro Velho,Roma Aviamentos,,,44.94 BRL
109900,"Cortador de Papel - Flor 01 - Princess - 9cm x 5,5cm - Lilás/Verde",Princess Ribbon,,,46.19 BRL
111116,Kit Agulha para Costura 45 unidades Níquel,Roma Aviamentos,,,13.59 BRL
106138,"Caixa organizadora Dinossauro - 15,5cm x 11,5cm - Verde",Roma Aviamentos,,,11.99 BRL
107040,Fita Pied Poule Princess - 10mm x 10m,Princess Ribbon,,,19.54 BRL
108641,"Cursor para Zíper Nº3 100 Unidades Puxador Metal Colorido para Bolsas, Mochilas, Roupas",Roma Aviamentos,,,26.13 BRL
108638,"Cursor para Zíper Nº3 100 Unidades Puxador Metal Colorido para Bolsas, Mochilas, Roupas",Roma Aviamentos,,,26.13 BRL
108652,"Cursor para Zíper Nº3 100 Unidades Puxador Metal Colorido para Bolsas, Mochilas, Roupas",Roma Aviamentos,,,26.13 BRL
108656,"Cursor para Zíper Nº3 100 Unidades Puxador Metal Colorido para Bolsas, Mochilas, Roupas",Roma Aviamentos,,,29.26 BRL
108646,"Cursor para Zíper Nº3 100 Unidades Puxador Metal Colorido para Bolsas, Mochilas, Roupas",Roma Aviamentos,,,26.13 BRL
108643,"Cursor para Zíper Nº3 100 Unidades Puxador Metal Colorido para Bolsas, Mochilas, Roupas",Roma Aviamentos,,,26.13 BRL
108650,"Cursor para Zíper Nº3 100 Unidades Puxador Metal Colorido para Bolsas, Mochilas, Roupas",Roma Aviamentos,,,26.13 BRL
108636,"Cursor para Zíper Nº3 100 Unidades Puxador Metal Colorido para Bolsas, Mochilas, Roupas",Roma Aviamentos,,,26.13 BRL
107631,Aplique Cabelo Artificial Fotoluminescente - 50cm,Roma Aviamentos,,,3.66 BRL
108066,Fita Natal Princess - 10cm x 9m,Princess Ribbon,NATAL,,43.89 BRL
106799,Flor Rococó de Cetim - 1000 unidades,Roma Aviamentos,,TOPO_BUSCA,95.93 BRL
109892,Cortador de Papel - Princess - 15cm x 9cm - Lilás/Verde,Princess Ribbon,,,95.04 BRL
109430,Gancho Anzol para Brinco - 20mm x 19mm - Níquel,Roma Aviamentos,,,2.85 BRL
109396,"Alça de Bolsa com Mosquetão 140cm Acessório para Bolsas, Mochilas e Artesanato",Roma Aviamentos,,,21.95 BRL
109397,"Alça de Bolsa com Mosquetão 140cm Acessório para Bolsas, Mochilas e Artesanato",Roma Aviamentos,,,21.95 BRL
105280,Caixa organizadora H.K- 13cmx12cm - Azul,Roma Aviamentos,,,12.88 BRL
108064,Fita Natal Princess - 10cm x 9m,Princess Ribbon,NATAL,,43.89 BRL
106786,Flor Rococó de Cetim - 1000 unidades,Roma Aviamentos,,TOPO_BUSCA,95.93 BRL
106820,Aplique Flor Tecido - 10cm - 1 unidade,Roma Aviamentos,,,9.30 BRL
106807,Flor Rococó de Cetim - 1000 unidades,Roma Aviamentos,,TOPO_BUSCA,95.93 BRL
109046,Base de Bolsa Couro Sintético Redonda - 15cm - Branco,Roma Aviamentos,,,12.02 BRL
108651,"Cursor para Zíper Nº3 100 Unidades Puxador Metal Colorido para Bolsas, Mochilas, Roupas",Roma Aviamentos,,,26.13 BRL
108639,"Cursor para Zíper Nº3 100 Unidades Puxador Metal Colorido para Bolsas, Mochilas, Roupas",Roma Aviamentos,,,29.26 BRL
108653,"Cursor para Zíper Nº3 100 Unidades Puxador Metal Colorido para Bolsas, Mochilas, Roupas",Roma Aviamentos,,,29.26 BRL
107724,"Caixa organizadora Estrela - 12cm x 10,5cm - Branco",Roma Aviamentos,,,6.22 BRL
107594,Fita Trabalhada Princess - Laços 3 Marias - 38mm x 10m,Princess Ribbon,,,46.19 BRL
107222,Aplique Emborrachado - Festa Junina - 20 unidades,Roma Aviamentos,,,14.20 BRL
109458,Alfinete de Segurança - 100 unidades - Níquel,Roma Aviamentos,,,3.66 BRL
109797,Aplique Coelho da Páscoa Princess 25mm x 13mm Sortido Enfeite para Laços e Artesanato,Princess Ribbon,,,90.92 BRL
107343,Enfeite de Cabelo - Sortido Escuro - 6cm,Roma Aviamentos,,,39.97 BRL
108062,Fita Natal Princess - 10cm x 9m,Princess Ribbon,NATAL,,43.89 BRL
106793,Flor Rococó de Cetim - 1000 unidades,Roma Aviamentos,,TOPO_BUSCA,95.93 BRL
107732,Presilha Tic Tac Infantil Colorida – Kit com 10 ou 100 unidades,Roma Aviamentos,,,79.42 BRL
107440,Aplique Biscuit - Marshmallow - Sortido,Roma Aviamentos,,,8.55 BRL
106148,Fita Estampada Princess - 38mm x 9m,Princess Ribbon,,,30.31 BRL
107731,Presilha Tic Tac Infantil Colorida – Kit com 10 ou 100 unidades,Roma Aviamentos,,,8.78 BRL
110271,"Armação de Bolsa 21cm x 10,5cm Dourado",Roma Aviamentos,,,27.17 BRL
107686,Fita Aramada Natal Princess - 50mm x 10m - Verde Bandeira/Dourado,Princess Ribbon,NATAL,,35.01 BRL
106938,Mini Estilete Foguete - 62mm x 30mm - Sortido,Roma Aviamentos,,,26.13 BRL
109625,Strass Termocolante - 8mm - 144 unidades - Incolor - SS40,Roma Aviamentos,,,30.83 BRL
106452,Chocalho Amigurumi - 37mm - Branco,Roma Aviamentos,,,14.82 BRL
107354,Enfeite de Cabelo - Sortido - 6cm,Roma Aviamentos,,,566.39 BRL
108196,"Cordão Encerado - 0,5mm x 100m",Roma Aviamentos,,,21.95 BRL
108181,"Cordão Encerado - 0,5mm x 100m",Roma Aviamentos,,,21.95 BRL
109830,Corrente de Alumínio - 15mm x 12mm - Dourado,Roma Aviamentos,,,109.73 BRL
107705,Presilha Bico de Pato de Plastico Colorida - Kit com 20 unidades,Roma Aviamentos,,,7.98 BRL
107708,Presilha Bico de Pato de Plastico Colorida - Kit com 20 unidades,Roma Aviamentos,,,7.98 BRL
108015,Cabedal para Chinelo - 12cm - 2 unidades - Prata e Multicor,Roma Aviamentos,,,36.58 BRL
108190,"Cordão Encerado - 0,5mm x 100m",Roma Aviamentos,,,21.95 BRL
107572,Fita Trabalhada Princess Parceiras - D.Loop Baby - 38mm x 10m,Princess Ribbon,,,40.86 BRL
107353,Enfeite de Cabelo - Sortido - 6cm,Roma Aviamentos,,,5.72 BRL
106883,Enfeite MDF Infantil - 35mm - 20 unidades,Roma Aviamentos,,,6.69 BRL
109927,"Malha Chenille para Bolsa - 26,5cm x 18,5cm - Branco",Roma Aviamentos,,,5.75 BRL
107547,Fita Trabalhada Princess Parceiras - Faby Laços e Mimos - 38mm x 10m,Princess Ribbon,,,40.86 BRL
107551,Fita Trabalhada Princess Parceiras - Faby Laços e Mimos - 38mm x 10m,Princess Ribbon,,,40.86 BRL
107549,Fita Trabalhada Princess Parceiras - Faby Laços e Mimos - 38mm x 10m,Princess Ribbon,,,40.86 BRL
107550,Fita Trabalhada Princess Parceiras - Faby Laços e Mimos - 38mm x 10m,Princess Ribbon,,,40.86 BRL
107546,Fita Trabalhada Princess Parceiras - Faby Laços e Mimos - 38mm x 10m,Princess Ribbon,,,40.86 BRL
107548,Fita Trabalhada Princess Parceiras - Faby Laços e Mimos - 38mm x 10m,Princess Ribbon,,,40.86 BRL
109438,Aplique Borboleta Voal Tripla Princess - 37mm x 43mm - Sortido,Princess Ribbon,,,43.89 BRL
108645,"Cursor para Zíper Nº3 100 Unidades Puxador Metal Colorido para Bolsas, Mochilas, Roupas",Roma Aviamentos,,,26.13 BRL
108635,"Cursor para Zíper Nº3 100 Unidades Puxador Metal Colorido para Bolsas, Mochilas, Roupas",Roma Aviamentos,,,26.13 BRL
108642,"Cursor para Zíper Nº3 100 Unidades Puxador Metal Colorido para Bolsas, Mochilas, Roupas",Roma Aviamentos,,,26.13 BRL
107509,Fita Trabalhada Princess - Princesas d&apos;Laços - 38mm x 9m,Princess Ribbon,,,48.07 BRL
108649,"Cursor para Zíper Nº3 100 Unidades Puxador Metal Colorido para Bolsas, Mochilas, Roupas",Roma Aviamentos,,,26.13 BRL
108634,"Cursor para Zíper Nº3 100 Unidades Puxador Metal Colorido para Bolsas, Mochilas, Roupas",Roma Aviamentos,,,26.13 BRL
108648,"Cursor para Zíper Nº3 100 Unidades Puxador Metal Colorido para Bolsas, Mochilas, Roupas",Roma Aviamentos,,,29.26 BRL
108487,"Franja Paetê - 20cm x 9,14m",Roma Aviamentos,,,140.03 BRL
108484,"Franja Paetê - 20cm x 9,14m",Roma Aviamentos,,,140.03 BRL
109822,Corrente de Alumínio - 23mm x 15mm - Dourado,Roma Aviamentos,,,26.22 BRL
109407,"Alça de Bolsa com Mosquetão 140cm Acessório para Bolsas, Mochilas e Artesanato",Roma Aviamentos,,,21.95 BRL
109405,"Alça de Bolsa com Mosquetão 140cm Acessório para Bolsas, Mochilas e Artesanato",Roma Aviamentos,,,21.95 BRL
107803,Sinimbu Fita Decorativa - 38mm x 10m - Vermelho C04 - 1975/38,Sinimbu,,,20.76 BRL
107979,Fita Gorgurão Pespontada Princess - 38mm x 9m,Princess Ribbon,,,22.21 BRL
107985,Fita Gorgurão Pespontada Princess - 38mm x 9m,Princess Ribbon,,,22.21 BRL
107982,Fita Gorgurão Pespontada Princess - 38mm x 9m,Princess Ribbon,,,22.21 BRL
109627,Strass Termocolante - 8mm - 144 unidades - AB Furtacor - SS40,Roma Aviamentos,,,30.83 BRL
111792,"Enfeite de Metal Formato Cobra 11cm x 8,4cm Dourado",Roma Aviamentos,,,104.40 BRL
107506,Fita Trabalhada Princess - Princesas d&apos;Laços - 38mm x 9m,Princess Ribbon,,,48.07 BRL
108640,"Cursor para Zíper Nº3 100 Unidades Puxador Metal Colorido para Bolsas, Mochilas, Roupas",Roma Aviamentos,,,26.13 BRL
110140,Alça de Bolsa Corrente com Elos - 60cm,Roma Aviamentos,,,22.99 BRL
110142,Alça de Bolsa Corrente com Elos - 60cm,Roma Aviamentos,,,22.99 BRL
106983,Renda Rígida - 10mm x 50m,Roma Aviamentos,,,25.60 BRL
107451,Fita Gorgurão Pespontada Princess - 10mm x 9m,Princess Ribbon,,,11.10 BRL
109406,"Alça de Bolsa com Mosquetão 140cm Acessório para Bolsas, Mochilas e Artesanato",Roma Aviamentos,,,21.95 BRL
109824,Corrente de Alumínio - 23mm x 15mm - Dourado,Roma Aviamentos,,,26.22 BRL
107348,Enfeite de Cabelo - Sortido 3 - 6cm,Roma Aviamentos,,,377.51 BRL
109400,"Alça de Bolsa com Mosquetão 140cm Acessório para Bolsas, Mochilas e Artesanato",Roma Aviamentos,,,21.95 BRL
107925,Viés Lurex Cinderela - 25mm x 20m,Cinderela,,TOPO_BUSCA,25.68 BRL
108243,Fita Renda Trabalhada Princess - 28mm x 9.14m,Princess Ribbon,,,22.65 BRL
108249,Fita Renda Trabalhada Princess - 28mm x 9.14m,Princess Ribbon,,,22.21 BRL
108244,Fita Renda Trabalhada Princess - 28mm x 9.14m,Princess Ribbon,,,22.21 BRL
107969,Fita Gorgurão Pespontada Princess - 38mm x 9m,Princess Ribbon,,,22.21 BRL
107968,Fita Gorgurão Pespontada Princess - 38mm x 9m,Princess Ribbon,,,22.21 BRL
108254,Fita Renda Trabalhada Princess - 28mm x 9.14m,Princess Ribbon,,,22.21 BRL
111592,Aplique Resina Halloween Abóbora Laranja,Roma Aviamentos,HALLOWEEN,,20.52 BRL
108462,Fita Dupla face - 10mm x 25m - Branco,Roma Aviamentos,,,3.42 BRL
109398,"Alça de Bolsa com Mosquetão 140cm Acessório para Bolsas, Mochilas e Artesanato",Roma Aviamentos,,,21.95 BRL
107075,Fita Trabalhada Princess - 38mm x 9m,Princess Ribbon,,,32.87 BRL
109848,"Alça de Bolsa - 11,5cm x 6,8cm - 2 unidades - Dourado",Roma Aviamentos,,,8.36 BRL
109796,Aplique Coelho da Páscoa Princess 25mm x 13mm Sortido Enfeite para Laços e Artesanato,Princess Ribbon,,,22.23 BRL
110167,Fino Arames Haste Arame em Chenille Limpador de Cachimbo 100 unidades 30cm,Fino Arames,,,9.41 BRL
112836,Fino Arames Haste Arame em Chenille Limpador de Cachimbo 100 unidades 30cm,Fino Arames,,,9.41 BRL
108381,Fita Estampada Princess - 9m - Escolar,Princess Ribbon,,,52.15 BRL
108602,Cursor para Zíper Nº5 Pacote com 100 Unidades Puxador de Zíper Nylon/Metal para Costura,Roma Aviamentos,,TOPO_BUSCA,36.05 BRL
107258,"Bordado Inglês Algodão - 5cm x 13,7m - Branco 067",Roma Aviamentos,,,81.51 BRL
108075,Enfeite Festão - 20mm x 5m,Roma Aviamentos,NATAL,,9.93 BRL
109401,"Alça de Bolsa com Mosquetão 140cm Acessório para Bolsas, Mochilas e Artesanato",Roma Aviamentos,,,21.95 BRL
108074,Enfeite Festão - 20mm x 5m,Roma Aviamentos,NATAL,,9.93 BRL
109402,"Alça de Bolsa com Mosquetão 140cm Acessório para Bolsas, Mochilas e Artesanato",Roma Aviamentos,,,21.95 BRL
108028,Argola chaveiro articulada - 100 unidades - Ouro Velho,Roma Aviamentos,,,192.28 BRL
107582,Fita Trabalhada Princess Parceiras - Karol Laços e Luxos - 38mm x 10m,Princess Ribbon,,,37.31 BRL
107584,Fita Trabalhada Princess Parceiras - Karol Laços e Luxos - 38mm x 10m,Princess Ribbon,,,37.31 BRL
109690,Fita Estampada Páscoa Princess Coelhos com Coração 38mm x 9m Fita Temática para Laços,Princess Ribbon,,,40.86 BRL
109420,Fita Trabalhada Sanding - 50mm x 9m,Sanding,,,47.08 BRL
109403,"Alça de Bolsa com Mosquetão 140cm Acessório para Bolsas, Mochilas e Artesanato",Roma Aviamentos,,,21.95 BRL
106881,Enfeite MDF Infantil Roupa de Bebê - 35mm x 27mm - 100 unidades,Roma Aviamentos,,,25.76 BRL
107806,Sinimbu Fita Decorativa - 10mm x 10m - Cru C01 - 1975/10,Sinimbu,,,8.30 BRL
104768,Sianinha Princess - 8mm x 50m,Princess Ribbon,,,40.76 BRL
109925,Malha Chenille para Bolsa - 20cm - Branco,Roma Aviamentos,,,3.34 BRL
106918,Enfeite MDF Infantil Roupa de Bebê - 35mm x 27mm - 20 unidades,Roma Aviamentos,,,6.69 BRL
107802,Sinimbu Fita Espinha de Peixe Metálica - 10mm x 10m - Rosa/Ouro C03 - 1976/10,Sinimbu,,,8.20 BRL
108522,Cartela de Mini Aplique - Sortido,Roma Aviamentos,,,7.99 BRL
109910,Kit Cortador de Papel - Letras - Princess - 27 peças - Lilás/Verde,Princess Ribbon,,,227.39 BRL
111725,Fio Náutico Poliéster Nautitex Xikkye 5mm 205m 500g,Xikkye,,,43.89 BRL
107838,Palitos - Arvore de Natal - 13cm - Sortido,Roma Aviamentos,NATAL,,3.31 BRL
106628,Pompom - 15mm - 1000 unidades,Roma Aviamentos,,,41.70 BRL
106584,Estilete de Precisão - 14cm - Níquel,Roma Aviamentos,,,9.93 BRL
108463,Elástico Pet - 2cm - Sortido Escuro,Roma Aviamentos,,,9.03 BRL
109071,Caneta Esferográfica DIY - 2 unidades - UTFR.1103,Roma Aviamentos,,,6.30 BRL
109070,Caneta Esferográfica DIY - 2 unidades - UTFR.1103,Roma Aviamentos,,,6.30 BRL
108024,Argola para chaveiro articulada - 100 unidades - Ônix,Roma Aviamentos,,,118.09 BRL
108027,Argola para chaveiro articulada - 100 unidades - Ônix,Roma Aviamentos,,,192.28 BRL
108026,Argola para chaveiro articulada - 100 unidades - Ônix,Roma Aviamentos,,,254.98 BRL
109894,"Cortador de Papel - Aviso - Princess - 9cm x 5,5cm - Lilás/Verde",Princess Ribbon,,,46.19 BRL
109703,"Aplique Orelha de Coelho Princess 45mm x 40mm 100 unidades Laços, Presilhas e Artesanato",Princess Ribbon,,,72.11 BRL
109029,Cursor de Zíper Duplo Níquel 100 Unidades Puxador Duplo Metal para Bolsas e Mochilas,Roma Aviamentos,,,72.11 BRL
107647,Aplique Cabelo Artificial - 50cm,Roma Aviamentos,,,3.66 BRL
106877,Enfeite MDF Infantil Carrinho de Bebê - 35mm - 100 unidades,Roma Aviamentos,,,25.76 BRL
106122,"Pompom de malha - 1,5cm - 500 unidades",Roma Aviamentos,,,73.05 BRL
109571,Baby Luz Aplique Termocolante - Bailarina Flor Rosa - 88mm x 78mm - REF-001,Baby Luz,,,3.93 BRL
106573,Kit costura - Rosa,Roma Aviamentos,,,10.35 BRL
109926,"Malha Chenille para Bolsa - 23,8cm - Branco",Roma Aviamentos,,,3.66 BRL
109500,Pluma Sintética - 9cm x 10m,Roma Aviamentos,,,179.74 BRL
109798,Aplique Coelho da Páscoa Princess 25mm x 13mm Sortido Enfeite para Laços e Artesanato,Princess Ribbon,,,22.23 BRL
108082,"Fita Gorgurão Poá Prata Princess 38mm x 9m Fita para Laços, Tiaras e Artesanato",Princess Ribbon,,,22.99 BRL
108084,"Fita Gorgurão Poá Prata Princess 38mm x 9m Fita para Laços, Tiaras e Artesanato",Princess Ribbon,,,22.99 BRL
108081,"Fita Gorgurão Poá Prata Princess 38mm x 9m Fita para Laços, Tiaras e Artesanato",Princess Ribbon,,,22.99 BRL
106268,Aplique Resina Coelho 30mm x 22mm 50 Unidades Enfeite Decorativo para Artesanatos e Laços,Roma Aviamentos,,,57.74 BRL
108085,"Fita Gorgurão Poá Prata Princess 38mm x 9m Fita para Laços, Tiaras e Artesanato",Princess Ribbon,,,22.99 BRL
108086,"Fita Gorgurão Poá Prata Princess 38mm x 9m Fita para Laços, Tiaras e Artesanato",Princess Ribbon,,,22.99 BRL
107615,Presilha Bico de Pato Infantil Colorida - Kit com 10 ou 120 unidades,Roma Aviamentos,,,5.70 BRL
107174,"Bordado Inglês - 2,5cm x 13,7m - Branco 067",Roma Aviamentos,,,10.66 BRL
107758,Fita Aramada Natal Princess - 63mm x 10m,Princess Ribbon,NATAL,,35.01 BRL
106882,Enfeite MDF Infantil Roupa de Bebê - 35mm x 27mm - 100 unidades,Roma Aviamentos,,,25.76 BRL
106917,Enfeite MDF Infantil Roupa de Bebê - 35mm x 27mm - 20 unidades,Roma Aviamentos,,,6.69 BRL
107030,Fita Pied Poule Princess - 10mm x 10m,Princess Ribbon,,,16.43 BRL
107579,Fita Trabalhada Princess Parceiras - Karol Laços e Luxos - 38mm x 10m,Princess Ribbon,,,37.31 BRL
111563,Aplique Pelúcia Pão Capivara 7cm x 6cm Bege,Roma Aviamentos,,,2.85 BRL
109587,Baby Luz Aplique Termocolante - Ursinha Rosa BB - 90mm x 62mm - REF-016,Baby Luz,,,3.93 BRL
109876,"Cortador de Papel - Estrela - Princess - 7,3cm x 4,5cm - Lilás/Verde",Princess Ribbon,,,24.87 BRL
108668,"Cursor para Zíper Nº3 20 Unidades Puxador Metal Colorido para Bolsas, Mochilas, Roupa",Roma Aviamentos,,,5.70 BRL
108675,"Cursor para Zíper Nº3 20 Unidades Puxador Metal Colorido para Bolsas, Mochilas, Roupa",Roma Aviamentos,,,5.70 BRL
110277,"Alfinete Decorado com Pérola e Strass Flor 7,5cm 5 unidades Dourado",Roma Aviamentos,,,27.17 BRL
107782,Enfeite Pompom com Lurex Natal - 100 unidades,Roma Aviamentos,NATAL,,7.32 BRL
107784,Enfeite Pompom com Lurex Natal - 100 unidades,Roma Aviamentos,NATAL,,7.32 BRL
107954,Fita Gorgurão Pespontada Princess - 25mm x 9m,Princess Ribbon,,,16.88 BRL
107945,Fita Gorgurão Pespontada Princess - 25mm x 9m,Princess Ribbon,,,16.88 BRL
109905,"Cortador de Papel - Quadrado - Princess - 9cm x 5,5cm - Lilás/Verde",Princess Ribbon,,,46.19 BRL
111793,"Enfeite de Metal Formato Cobra 11cm x 8,4cm Dourado",Roma Aviamentos,,,104.40 BRL
109018,Pérola com Furo - 500 gramas - Creme,Roma Aviamentos,,,79.85 BRL
109572,Baby Luz Aplique Termocolante - Xicara Floral - 88mm x 88mm - REF-077,Baby Luz,,,3.17 BRL
107736,"Porta Joias Coração com Espuma - 8,5cm x 9,5cm - Rosa",Roma Aviamentos,,,28.22 BRL
107079,Fita Trabalhada Princess - 10mm x 9m,Princess Ribbon,,,18.29 BRL
109045,Base de Bolsa Couro Sintético Redonda - 18cm - Marrom 04,Roma Aviamentos,,,15.15 BRL
109261,Fita Organza Fosca Princess - 22mm x 9m,Princess Ribbon,,,21.95 BRL
109268,Fita Organza Fosca Princess - 22mm x 9m,Princess Ribbon,,,21.95 BRL
109275,Fita Organza Fosca Princess - 22mm x 9m,Princess Ribbon,,,21.95 BRL
107950,Fita Gorgurão Pespontada Princess - 25mm x 9m,Princess Ribbon,,,16.88 BRL
107957,Fita Gorgurão Pespontada Princess - 25mm x 9m,Princess Ribbon,,,16.88 BRL
111156,Progresso Fita Gorgurão 38mm x 10m Bandeiras Fundo Vermelho 349 EGP009TR,Progresso,,,19.67 BRL
109866,"Cortador de Papel - Estrela - Princess - 9,2cm x 5cm - Lilás/Verde",Princess Ribbon,,,42.64 BRL
107664,Aplique Biscuit - Pirulito - Sortido,Roma Aviamentos,,,22.69 BRL
111340,Kit Bordado Coleção Hello Kitty Coração Círculo 480037.02,Círculo,,,41.52 BRL
110279,"Marcador de Página Coruja Metal Ponto Cruz 14,5cm x 5cm 1 unidade",Roma Aviamentos,,,20.87 BRL
109702,"Aplique Orelha de Coelho Princess 45mm x 40mm 100 unidades Laços, Presilhas e Artesanato",Princess Ribbon,,,72.11 BRL
109015,Pérola com Furo - 500 gramas - Creme,Roma Aviamentos,,,79.85 BRL
107903,Fita Gorgurão com Borda Dourada - Princess - 25mm x 10m,Princess Ribbon,,,11.99 BRL
107917,Fita Gorgurão com Borda Dourada - Princess - 25mm x 10m,Princess Ribbon,,,11.99 BRL
107885,Fita Gorgurão com Borda Dourada - Princess - 25mm x 10m,Princess Ribbon,,,11.99 BRL
107886,Fita Gorgurão com Borda Dourada - Princess - 25mm x 10m,Princess Ribbon,,,11.99 BRL
107891,Fita Gorgurão com Borda Dourada - Princess - 25mm x 10m,Princess Ribbon,,,11.99 BRL
107911,Fita Gorgurão com Borda Dourada - Princess - 25mm x 10m,Princess Ribbon,,,11.99 BRL
107901,Fita Gorgurão com Borda Dourada - Princess - 25mm x 10m,Princess Ribbon,,,11.99 BRL
109875,"Cortador de Papel - Coração - Princess - 7,3cm x 4,5cm - Lilás/Verde",Princess Ribbon,,,24.87 BRL
111269,Fita Organza Princess 25mm x 9m,Princess Ribbon,,,7.32 BRL
108679,"Cursor para Zíper Nº3 20 Unidades Puxador Metal Colorido para Bolsas, Mochilas, Roupa",Roma Aviamentos,,,5.70 BRL
107684,Fita Aramada Natal Princess - 50mm x 10m - Branco/Cinza,Princess Ribbon,NATAL,,35.01 BRL
108035,Argola chaveiro articulada - 20 unidades - Ônix,Roma Aviamentos,,,28.50 BRL
109072,Caneta Esferográfica DIY - 2 unidades - UTFR.1103,Roma Aviamentos,,,6.30 BRL
111506,Aplique Emborrachado Monstrinhos LBB 20 unidades,Roma Aviamentos,,,15.70 BRL
109746,Kit Amigurumi - Coleção Hello Kitty - Blusa Listrada - Círculo - 476099.0003,Círculo,,,54.52 BRL
110269,Kit Agulha Curvada 3 unidades Níquel,Roma Aviamentos,,,5.75 BRL
108781,Caneta mágica - 12cm - Branco,Roma Aviamentos,,,12.54 BRL
110139,Alça de Bolsa Corrente com Elos - 60cm,Roma Aviamentos,,,22.99 BRL
108460,Fita Dupla face - 10mm x 25m - Branco,Roma Aviamentos,,,3.42 BRL
107798,Sinimbu Fita Espinha de Peixe Metálica - 10mm x 10m - Azul/Ouro C04 - 1976/10,Sinimbu,,,8.20 BRL
